,cycle,branch,model,modeldate,candidate_inc,candidate_chal,candidate_3rd,evprob_inc,evprob_chal,evprob_3rd,total_ev,timestamp,simulations
70,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001,0.0,,52,19:00:05 24 Aug 2020,40000
59,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0004,0.0,,53,19:00:05 24 Aug 2020,40000
49,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001075,0.0,,54,19:00:05 24 Aug 2020,40000
48,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001,0.0,,55,19:00:05 24 Aug 2020,40000
47,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00095,0.0,,56,19:00:05 24 Aug 2020,40000
46,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.000975,0.0,,57,19:00:05 24 Aug 2020,40000
45,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00075,2.5e-05,,58,19:00:05 24 Aug 2020,40000
44,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0007,2.5e-05,,59,19:00:05 24 Aug 2020,40000
42,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001,5e-05,,60,19:00:05 24 Aug 2020,40000
41,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00075,2.5e-05,,61,19:00:05 24 Aug 2020,40000
40,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001175,2.5e-05,,62,19:00:05 24 Aug 2020,40000
39,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00085,0.0,,63,19:00:05 24 Aug 2020,40000
38,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0006,0.0,,64,19:00:05 24 Aug 2020,40000
37,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001075,0.0,,65,19:00:05 24 Aug 2020,40000
36,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001325,0.0,,66,19:00:05 24 Aug 2020,40000
35,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00075,0.0,,67,19:00:05 24 Aug 2020,40000
34,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00045,0.0,,68,19:00:05 24 Aug 2020,40000
33,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0011,0.0,,69,19:00:05 24 Aug 2020,40000
31,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001475,5e-05,,70,19:00:05 24 Aug 2020,40000
30,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001125,0.0,,71,19:00:05 24 Aug 2020,40000
29,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001,7.5e-05,,72,19:00:05 24 Aug 2020,40000
28,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.000925,2.5e-05,,73,19:00:05 24 Aug 2020,40000
27,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00135,2.5e-05,,74,19:00:05 24 Aug 2020,40000
26,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001125,2.5e-05,,75,19:00:05 24 Aug 2020,40000
25,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001375,0.0,,76,19:00:05 24 Aug 2020,40000
24,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001825,0.0,,77,19:00:05 24 Aug 2020,40000
23,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.000925,2.5e-05,,78,19:00:05 24 Aug 2020,40000
22,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001,2.5e-05,,79,19:00:05 24 Aug 2020,40000
20,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00135,0.0,,80,19:00:05 24 Aug 2020,40000
19,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0014,2.5e-05,,81,19:00:05 24 Aug 2020,40000
18,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.002125,5e-05,,82,19:00:05 24 Aug 2020,40000
17,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00215,5e-05,,83,19:00:05 24 Aug 2020,40000
16,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.000875,2.5e-05,,84,19:00:05 24 Aug 2020,40000
15,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001525,2.5e-05,,85,19:00:05 24 Aug 2020,40000
14,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001825,5e-05,,86,19:00:05 24 Aug 2020,40000
13,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0012,5e-05,,87,19:00:05 24 Aug 2020,40000
12,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.002325,2.5e-05,,88,19:00:05 24 Aug 2020,40000
11,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00145,0.0,,89,19:00:05 24 Aug 2020,40000
9,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00095,5e-05,,90,19:00:05 24 Aug 2020,40000
8,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.002125,0.0001,,91,19:00:05 24 Aug 2020,40000
7,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0017,0.0,,92,19:00:05 24 Aug 2020,40000
6,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00215,0.0,,93,19:00:05 24 Aug 2020,40000
5,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.002725,0.0,,94,19:00:05 24 Aug 2020,40000
4,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00145,2.5e-05,,95,19:00:05 24 Aug 2020,40000
3,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00185,2.5e-05,,96,19:00:05 24 Aug 2020,40000
2,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0033,5e-05,,97,19:00:05 24 Aug 2020,40000
1,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00115,7.5e-05,,98,19:00:05 24 Aug 2020,40000
0,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0015,5e-05,,99,19:00:05 24 Aug 2020,40000
535,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.003125,2.5e-05,,100,19:00:05 24 Aug 2020,40000
534,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0014,2.5e-05,,101,19:00:05 24 Aug 2020,40000
533,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00245,2.5e-05,,102,19:00:05 24 Aug 2020,40000
532,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0056,5e-05,,103,19:00:05 24 Aug 2020,40000
531,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001925,5e-05,,104,19:00:05 24 Aug 2020,40000
530,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00125,2.5e-05,,105,19:00:05 24 Aug 2020,40000
529,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.003175,0.0001,,106,19:00:05 24 Aug 2020,40000
528,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00255,5e-05,,107,19:00:05 24 Aug 2020,40000
527,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001425,5e-05,,108,19:00:05 24 Aug 2020,40000
526,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00335,7.5e-05,,109,19:00:05 24 Aug 2020,40000
524,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00325,5e-05,,110,19:00:05 24 Aug 2020,40000
523,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00195,5e-05,,111,19:00:05 24 Aug 2020,40000
522,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0041,0.0,,112,19:00:05 24 Aug 2020,40000
521,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00465,0.0,,113,19:00:05 24 Aug 2020,40000
520,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001475,5e-05,,114,19:00:05 24 Aug 2020,40000
519,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00335,2.5e-05,,115,19:00:05 24 Aug 2020,40000
518,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0059,5e-05,,116,19:00:05 24 Aug 2020,40000
517,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00345,2.5e-05,,117,19:00:05 24 Aug 2020,40000
516,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001425,0.000225,,118,19:00:05 24 Aug 2020,40000
515,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.004825,7.5e-05,,119,19:00:05 24 Aug 2020,40000
513,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0018,5e-05,,120,19:00:05 24 Aug 2020,40000
512,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00135,2.5e-05,,121,19:00:05 24 Aug 2020,40000
511,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.009475,0.000125,,122,19:00:05 24 Aug 2020,40000
510,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00425,5e-05,,123,19:00:05 24 Aug 2020,40000
509,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001275,2.5e-05,,124,19:00:05 24 Aug 2020,40000
508,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0174,0.0001,,125,19:00:05 24 Aug 2020,40000
507,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.010625,7.5e-05,,126,19:00:05 24 Aug 2020,40000
506,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0007,0.000175,,127,19:00:05 24 Aug 2020,40000
505,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001675,0.00015,,128,19:00:05 24 Aug 2020,40000
504,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.002225,0.000125,,129,19:00:05 24 Aug 2020,40000
502,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00085,0.000425,,130,19:00:05 24 Aug 2020,40000
501,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.002975,0.0002,,131,19:00:05 24 Aug 2020,40000
500,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.007325,0.0001,,132,19:00:05 24 Aug 2020,40000
499,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00135,5e-05,,133,19:00:05 24 Aug 2020,40000
498,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00105,0.0003,,134,19:00:05 24 Aug 2020,40000
497,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0019,0.000225,,135,19:00:05 24 Aug 2020,40000
496,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001325,0.000125,,136,19:00:05 24 Aug 2020,40000
495,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0011,0.000175,,137,19:00:05 24 Aug 2020,40000
494,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00335,0.0004,,138,19:00:05 24 Aug 2020,40000
493,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00185,0.00015,,139,19:00:05 24 Aug 2020,40000
491,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.000825,2.5e-05,,140,19:00:05 24 Aug 2020,40000
490,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0056,7.5e-05,,141,19:00:05 24 Aug 2020,40000
489,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0028,0.0001,,142,19:00:05 24 Aug 2020,40000
488,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001275,0.00015,,143,19:00:05 24 Aug 2020,40000
487,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0021,0.000125,,144,19:00:05 24 Aug 2020,40000
486,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0013,0.0002,,145,19:00:05 24 Aug 2020,40000
485,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00125,0.000125,,146,19:00:05 24 Aug 2020,40000
484,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0036,0.000225,,147,19:00:05 24 Aug 2020,40000
483,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.004175,0.000125,,148,19:00:05 24 Aug 2020,40000
482,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001675,0.000275,,149,19:00:05 24 Aug 2020,40000
480,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.003475,0.001475,,150,19:00:05 24 Aug 2020,40000
479,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.002075,0.0004,,151,19:00:05 24 Aug 2020,40000
478,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001375,0.000125,,152,19:00:05 24 Aug 2020,40000
477,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00205,0.00015,,153,19:00:05 24 Aug 2020,40000
476,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0024,0.001225,,154,19:00:05 24 Aug 2020,40000
475,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00115,0.000625,,155,19:00:05 24 Aug 2020,40000
474,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001975,0.0005,,156,19:00:05 24 Aug 2020,40000
473,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00375,0.0006,,157,19:00:05 24 Aug 2020,40000
472,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001725,0.0006,,158,19:00:05 24 Aug 2020,40000
471,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001325,0.000325,,159,19:00:05 24 Aug 2020,40000
469,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.005275,0.000425,,160,19:00:05 24 Aug 2020,40000
468,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0027,0.001,,161,19:00:05 24 Aug 2020,40000
467,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001275,0.001075,,162,19:00:05 24 Aug 2020,40000
466,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.01345,0.00075,,163,19:00:05 24 Aug 2020,40000
465,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.008225,0.000825,,164,19:00:05 24 Aug 2020,40000
464,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.002,0.000375,,165,19:00:05 24 Aug 2020,40000
463,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00315,0.000275,,166,19:00:05 24 Aug 2020,40000
462,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00235,0.00055,,167,19:00:05 24 Aug 2020,40000
461,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001525,0.001125,,168,19:00:05 24 Aug 2020,40000
460,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.004825,0.00115,,169,19:00:05 24 Aug 2020,40000
458,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.010075,0.00035,,170,19:00:05 24 Aug 2020,40000
457,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00215,0.0011,,171,19:00:05 24 Aug 2020,40000
456,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001425,0.000825,,172,19:00:05 24 Aug 2020,40000
455,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.002825,0.00065,,173,19:00:05 24 Aug 2020,40000
454,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0027,0.000425,,174,19:00:05 24 Aug 2020,40000
453,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00195,0.004575,,175,19:00:05 24 Aug 2020,40000
452,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0051,0.005125,,176,19:00:05 24 Aug 2020,40000
451,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0021,0.0006,,177,19:00:05 24 Aug 2020,40000
450,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00165,0.000675,,178,19:00:05 24 Aug 2020,40000
449,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.01245,0.000325,,179,19:00:05 24 Aug 2020,40000
447,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.006875,0.00135,,180,19:00:05 24 Aug 2020,40000
446,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0036,0.0017,,181,19:00:05 24 Aug 2020,40000
445,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.003725,0.00175,,182,19:00:05 24 Aug 2020,40000
444,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0021,0.00465,,183,19:00:05 24 Aug 2020,40000
443,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.002,0.000475,,184,19:00:05 24 Aug 2020,40000
442,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.009175,0.001525,,185,19:00:05 24 Aug 2020,40000
441,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.013975,0.000675,,186,19:00:05 24 Aug 2020,40000
440,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00415,0.00125,,187,19:00:05 24 Aug 2020,40000
439,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00585,0.0058,,188,19:00:05 24 Aug 2020,40000
438,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.002575,0.0038,,189,19:00:05 24 Aug 2020,40000
436,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0035,0.001875,,190,19:00:05 24 Aug 2020,40000
435,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.003,0.0009,,191,19:00:05 24 Aug 2020,40000
434,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00185,0.0014,,192,19:00:05 24 Aug 2020,40000
433,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.002275,0.0015,,193,19:00:05 24 Aug 2020,40000
432,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.005025,0.003325,,194,19:00:05 24 Aug 2020,40000
431,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.003325,0.0011,,195,19:00:05 24 Aug 2020,40000
430,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00495,0.0056,,196,19:00:05 24 Aug 2020,40000
429,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.006525,0.002375,,197,19:00:05 24 Aug 2020,40000
428,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0037,0.002,,198,19:00:05 24 Aug 2020,40000
427,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.002775,0.001675,,199,19:00:05 24 Aug 2020,40000
424,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.005625,0.002,,200,19:00:05 24 Aug 2020,40000
423,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0106,0.006875,,201,19:00:05 24 Aug 2020,40000
422,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.002825,0.00155,,202,19:00:05 24 Aug 2020,40000
421,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.005225,0.003575,,203,19:00:05 24 Aug 2020,40000
420,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.011275,0.0013,,204,19:00:05 24 Aug 2020,40000
419,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00575,0.003,,205,19:00:05 24 Aug 2020,40000
418,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00155,0.0011,,206,19:00:05 24 Aug 2020,40000
417,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001675,0.00305,,207,19:00:05 24 Aug 2020,40000
416,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00225,0.001175,,208,19:00:05 24 Aug 2020,40000
415,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00235,0.002025,,209,19:00:05 24 Aug 2020,40000
413,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001575,0.00875,,210,19:00:05 24 Aug 2020,40000
412,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00315,0.0014,,211,19:00:05 24 Aug 2020,40000
411,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.004375,0.00505,,212,19:00:05 24 Aug 2020,40000
410,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.003325,0.001775,,213,19:00:05 24 Aug 2020,40000
409,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00365,0.001825,,214,19:00:05 24 Aug 2020,40000
408,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.008725,0.00105,,215,19:00:05 24 Aug 2020,40000
407,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.0058,0.00585,,216,19:00:05 24 Aug 2020,40000
406,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00205,0.0022,,217,19:00:05 24 Aug 2020,40000
405,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.004075,0.001875,,218,19:00:05 24 Aug 2020,40000
404,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.021075,0.002025,,219,19:00:05 24 Aug 2020,40000
402,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.010325,0.0017,,220,19:00:05 24 Aug 2020,40000
401,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.00245,0.002075,,221,19:00:05 24 Aug 2020,40000
400,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.002275,0.002075,,222,19:00:05 24 Aug 2020,40000
399,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.002525,0.002575,,223,19:00:05 24 Aug 2020,40000
398,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.003625,0.000725,,224,19:00:05 24 Aug 2020,40000
397,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.003475,0.001925,,225,19:00:05 24 Aug 2020,40000
396,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.003175,0.005875,,226,19:00:05 24 Aug 2020,40000
395,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001775,0.0025,,227,19:00:05 24 Aug 2020,40000
394,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.001275,0.004475,,228,19:00:05 24 Aug 2020,40000
393,2020,President,polls-plus,8/24/2020,Trump,Biden,,0.004325,0.0021,,229,19:00:05 24 Aug 2020,40000
